id	target_verse	token
 019063006011	019062006	:
 019063006012	019062006	and
 019063006013	019062006	my
 019063006014	019062006	mouth
 019063006015	019062006	shall
 019063006016	019062006	praise
 019063006017	019062006	thee
 019063006018	019062006	with
 019063006019	019062006	joyful
 019063006020	019062006	lips
 019063006021	019062006	.
 019063007001	019062007	if
 019063007002	019062007	i
 019063007003	019062007	have
 019063007004	019062007	remembered
 019063007005	019062007	thee
 019063007006	019062007	upon
 019063007007	019062007	my
 019063007008	019062007	bed
 019063007009	019062007	,
 019063007010	019062007	i
 019063007011	019062007	will
 019063007012	019062007	meditate
 019063007013	019062007	on
 019063007014	019062007	thee
 019063007015	019062007	in
 019063007016	019062007	the
 019063007017	019062007	morning
 019063007018	019062007	:
 019063008001	019062008	because
 019063008002	019062008	thou
 019063008003	019062008	hast
 019063008004	019062008	been
 019063008005	019062008	my
 019063008006	019062008	helper
 019063008007	019062008	.
 019063008008	019062008	and
 019063008009	019062008	i
 019063008010	019062008	will
 019063008011	019062008	rejoice
 019063008012	019062008	under
 019063008013	019062008	the
 019063008014	019062008	covert
 019063008015	019062008	of
 019063008016	019062008	thy
 019063008017	019062008	wings
 019063008018	019062008	:
 019063009001	019062009	my
 019063009002	019062009	soul
 019063009003	019062009	hath
 019063009004	019062009	stuck
 019063009005	019062009	close
 019063009006	019062009	to
 019063009007	019062009	thee
 019063009008	019062009	:
 019063009009	019062009	thy
 019063009010	019062009	right
 019063009011	019062009	hand
 019063009012	019062009	hath
 019063009013	019062009	received
 019063009014	019062009	me
 019063009015	019062009	.
 019063010001	019062010	but
 019063010002	019062010	they
 019063010003	019062010	have
 019063010004	019062010	sought
 019063010005	019062010	my
 019063010006	019062010	soul
 019063010007	019062010	in
 019063010008	019062010	vain
 019063010009	019062010	,
 019063010010	019062010	they
 019063010011	019062010	shall
 019063010012	019062010	go
 019063010013	019062010	into
 019063010014	019062010	the
 019063010015	019062010	lower
 019063010016	019062010	parts
 019063010017	019062010	of
 019063010018	019062010	the
 019063010019	019062010	earth
 019063010020	019062010	:
 019063011001	019062011	they
 019063011002	019062011	shall
 019063011003	019062011	be
 019063011004	019062011	delivered
 019063011005	019062011	into
 019063011006	019062011	the
 019063011007	019062011	hands
 019063011008	019062011	of
 019063011009	019062011	the
 019063011010	019062011	sword
 019063011011	019062011	,
 019063011012	019062011	they
 019063011013	019062011	shall
 019063011014	019062011	be
 019063011015	019062011	the
 019063011016	019062011	portions
 019063011017	019062011	of
 019063011018	019062011	foxes
 019063011019	019062011	.
 019063012001	019062012	but
 019063012002	019062012	the
 019063012003	019062012	king
 019063012004	019062012	shall
 019063012005	019062012	rejoice
 019063012006	019062012	in
 019063012007	019062012	god
 019063012008	019062012	,
 019063012009	019062012	all
 019063012010	019062012	they
 019063012011	019062012	shall
 019063012012	019062012	be
 019063012013	019062012	praised
 019063012014	019062012	that
 019063012015	019062012	swear
 019063012016	019062012	by
 019063012017	019062012	him
 019063012018	019062012	:
 019063012019	019062012	because
 019063012020	019062012	the
 019063012021	019062012	mouth
 019063012022	019062012	is
 019063012023	019062012	stopped
 019063012024	019062012	of
 019063012025	019062012	them
 019063012026	019062012	that
 019063012027	019062012	speak
 019063012028	019062012	wicked
 019063012029	019062012	things
 019063012030	019062012	.
 019064001001	019063001	unto
 019064001002	019063001	the
 019064001003	019063001	end
 019064001004	019063001	,
 019064001005	019063001	a
 019064001006	019063001	psalm
 019064001007	019063001	for
 019064001008	019063001	david
 019064001009	019063001	.
 019064002001	019063002	hear
 019064002002	019063002	,
 019064002003	019063002	o
 019064002004	019063002	god
 019064002005	019063002	,
 019064002006	019063002	my
 019064002007	019063002	prayer
 019064002008	019063002	,
 019064002009	019063002	when
 019064002010	019063002	i
 019064002011	019063002	make
 019064002012	019063002	supplication
 019064002013	019063002	to
 019064002014	019063002	thee
 019064002015	019063002	:
 019064002016	019063002	deliver
 019064002017	019063002	my
 019064002018	019063002	soul
 019064002019	019063002	from
 019064002020	019063002	the
 019064002021	019063002	fear
 019064002022	019063002	of
 019064002023	019063002	the
 019064002024	019063002	enemy
 019064002025	019063002	.
 019064003001	019063003	thou
 019064003002	019063003	hast
 019064003003	019063003	protected
 019064003004	019063003	me
 019064003005	019063003	from
 019064003006	019063003	the
 019064003007	019063003	assembly
 019064003008	019063003	of
 019064003009	019063003	the
 019064003010	019063003	malignant
 019064003011	019063003	;
 019064003012	019063003	from
 019064003013	019063003	the
 019064003014	019063003	multitude
 019064003015	019063003	of
 019064003016	019063003	the
 019064003017	019063003	workers
 019064003018	019063003	of
 019064003019	019063003	iniquity
 019064003020	019063003	.
 019064004001	019063004	for
 019064004002	019063004	they
 019064004003	019063004	have
 019064004004	019063004	whetted
 019064004005	019063004	their
 019064004006	019063004	tongues
 019064004007	019063004	like
 019064004008	019063004	a
 019064004009	019063004	sword
 019064004010	019063004	;
 019064004011	019063004	they
 019064004012	019063004	have
 019064004013	019063004	bent
 019064004014	019063004	their
 019064004015	019063004	bow
 019064004016	019063004	a
 019064004017	019063004	bitter
 019064004018	019063004	thing
 019064004019	019063004	,
 019064005001	019063005	to
 019064005002	019063005	shoot
 019064005003	019063005	in
 019064005004	019063005	secret
 019064005005	019063005	the
 019064005006	019063005	undefiled
 019064005007	019063005	.
 019064006001	019063006	they
 019064006002	019063006	will
 019064006003	019063006	shoot
 019064006004	019063006	at
 019064006005	019063006	him
 019064006006	019063006	on
 019064006007	019063006	a
 019064006008	019063006	sudden
 019064006009	019063006	,
 019064006010	019063006	and
 019064006011	019063006	will
 019064006012	019063006	not
 019064006013	019063006	fear
 019064006014	019063006	:
 019064006015	019063006	they
 019064006016	019063006	are
 019064006017	019063006	resolute
 019064006018	019063006	in
 019064006019	019063006	wickedness
 019064006020	019063006	.
 019064006021	019063006	they
 019064006022	019063006	have
 019064006023	019063006	talked
 019064006024	019063006	of
 019064006025	019063006	hiding
 019064006026	019063006	snares
 019064006027	019063006	;
 019064006028	019063006	they
 019064006029	019063006	have
 019064006030	019063006	said
 019064006031	019063006	:
 019064006032	019063006	who
 019064006033	019063006	shall
 019064006034	019063006	see
 019064006035	019063006	them
 019064006036	019063006	?
 019064007001	019063007	they
 019064007002	019063007	have
 019064007003	019063007	searched
 019064007004	019063007	after
 019064007005	019063007	iniquities
 019064007006	019063007	:
 019064007007	019063007	they
 019064007008	019063007	have
 019064007009	019063007	failed
 019064007010	019063007	in
 019064007011	019063007	their
 019064007012	019063007	search
 019064007013	019063007	.
 019064007014	019063007	man
 019064007015	019063007	shall
 019064007016	019063007	come
 019064007017	019063007	to
 019064007018	019063007	a
 019064007019	019063007	deep
 019064007020	019063007	heart
 019064007021	019063007	:
 019064008001	019063008	and
 019064008002	019063008	god
 019064008003	019063008	shall
 019064008004	019063008	be
 019064008005	019063008	exalted
 019064008006	019063008	.
 019064008007	019063008	the
 019064008008	019063008	arrows
 019064008009	019063008	of
 019064008010	019063008	children
 019064008011	019063008	are
 019064008012	019063008	their
 019064008013	019063008	wounds
 019064008014	019063008	:
 019064009001	019063009	and
 019064009002	019063009	their
 019064009003	019063009	tongues
 019064009004	019063009	against
 019064009005	019063009	them
 019064009006	019063009	are
 019064009007	019063009	made
 019064009008	019063009	weak
 019064009009	019063009	.
 019064009010	019063009	all
 019064009011	019063009	that
 019064009012	019063009	saw
 019064009013	019063009	them
 019064009014	019063009	were
 019064009015	019063009	troubled
 019064009016	019063009	;
 019064010001	019063010	and
 019064010002	019063010	every
 019064010003	019063010	man
 019064010004	019063010	was
 019064010005	019063010	afraid
 019064010006	019063010	.
 019064010007	019063010	and
 019064010008	019063010	they
 019064010009	019063010	declared
 019064010010	019063010	the
 019064010011	019063010	works
 019064010012	019063010	of
 019064010013	019063010	god
 019064010014	019063010	:
 019064010015	019063010	and
 019064010016	019063010	understood
 019064010017	019063010	his
 019064010018	019063010	doings
 019064010019	019063010	.
 019064011001	019063011	the
 019064011002	019063011	just
 019064011003	019063011	shall
 019064011004	019063011	rejoice
 019064011005	019063011	in
 019064011006	019063011	the
 019064011007	019063011	lord
 019064011008	019063011	,
 019064011009	019063011	and
 019064011010	019063011	shall
 019064011011	019063011	hope
 019064011012	019063011	in
 019064011013	019063011	him
 019064011014	019063011	:
 019064011015	019063011	and
 019064011016	019063011	all
 019064011017	019063011	the
 019064011018	019063011	upright
 019064011019	019063011	in
 019064011020	019063011	heart
 019064011021	019063011	shall
 019064011022	019063011	be
 019064011023	019063011	praised
 019064011024	019063011	.
 019065001001	019064001	to
 019065001002	019064001	the
 019065001003	019064001	end
 019065001004	019064001	,
 019065001005	019064001	a
 019065001006	019064001	psalm
 019065001007	019064001	of
 019065001008	019064001	david
 019065001009	019064001	.
 019065001010	019064001	the
 019065001011	019064001	canticle
 019065001012	019064001	of
 019065001013	019064001	jeremias
 019065001014	019064001	and
 019065001015	019064001	ezechiel
 019065001016	019064001	to
 019065001017	019064001	the
 019065001018	019064001	people
 019065001019	019064001	of
 019065001020	019064001	the
 019065001021	019064001	captivity
 019065001022	019064001	,
 019065001023	019064001	when
 019065001024	019064001	they
 019065001025	019064001	began
 019065001026	019064001	to
 019065001027	019064001	go
 019065001028	019064001	out
 019065001029	019064001	.
 019065002001	019064002	a
 019065002002	019064002	hymn
 019065002003	019064002	,
 019065002004	019064002	o
 019065002005	019064002	god
 019065002006	019064002	,
 019065002007	019064002	becometh
 019065002008	019064002	thee
 019065002009	019064002	in
 019065002010	019064002	sion
 019065002011	019064002	:
 019065002012	019064002	and
 019065002013	019064002	a
 019065002014	019064002	vow
 019065002015	019064002	shall
 019065002016	019064002	be
 019065002017	019064002	paid
 019065002018	019064002	to
 019065002019	019064002	thee
 019065002020	019064002	in
 019065002021	019064002	jerusalem
 019065002022	019064002	.
 019065003001	019064003	o
 019065003002	019064003	hear
 019065003003	019064003	my
 019065003004	019064003	prayer
 019065003005	019064003	:
 019065003006	019064003	all
 019065003007	019064003	flesh
 019065003008	019064003	shall
 019065003009	019064003	come
 019065003010	019064003	to
 019065003011	019064003	thee
 019065003012	019064003	.
 019065004001	019064004	the
 019065004002	019064004	words
 019065004003	019064004	of
 019065004004	019064004	the
 019065004005	019064004	wicked
 019065004006	019064004	have
 019065004007	019064004	prevailed
 019065004008	019064004	over
 019065004009	019064004	us
 019065004010	019064004	:
 019065004011	019064004	and
 019065004012	019064004	thou
 019065004013	019064004	wilt
 019065004014	019064004	pardon
 019065004015	019064004	our
 019065004016	019064004	transgressions
 019065004017	019064004	.
 019065005001	019064005	blessed
 019065005002	019064005	is
 019065005003	019064005	he
 019065005004	019064005	whom
 019065005005	019064005	thou
 019065005006	019064005	hast
 019065005007	019064005	chosen
 019065005008	019064005	and
 019065005009	019064005	taken
 019065005010	019064005	to
 019065005011	019064005	thee
 019065005012	019064005	:
 019065005013	019064005	he
 019065005014	019064005	shall
 019065005015	019064005	dwell
 019065005016	019064005	in
 019065005017	019064005	thy
 019065005018	019064005	courts
 019065005019	019064005	.
 019065005020	019064005	we
 019065005021	019064005	shall
 019065005022	019064005	be
 019065005023	019064005	filled
 019065005024	019064005	with
 019065005025	019064005	the
 019065005026	019064005	good
 019065005027	019064005	things
 019065005028	019064005	of
 019065005029	019064005	thy
 019065005030	019064005	house
 019065005031	019064005	;
 019065005032	019064005	holy
 019065005033	019064005	is
 019065005034	019064005	thy
