id	source_verse	text
04011029004	04011029	ему
04011029005	04011029	:
04011029006	04011029	не
04011029007	04011029	ревнуешь
04011029008	04011029	ли
04011029009	04011029	ты
04011029010	04011029	за
04011029011	04011029	меня
04011029012	04011029	?
04011029013	04011029	о
04011029014	04011029	,
04011029015	04011029	если
04011029016	04011029	бы
04011029017	04011029	все
04011029018	04011029	в
04011029019	04011029	народе
04011029020	04011029	Господнем
04011029021	04011029	были
04011029022	04011029	пророками
04011029023	04011029	,
04011029024	04011029	когда
04011029025	04011029	бы
04011029026	04011029	Господь
04011029027	04011029	послал
04011029028	04011029	Духа
04011029029	04011029	Своего
04011029030	04011029	на
04011029031	04011029	них
04011029032	04011029	!
04011030001	04011030	И
04011030002	04011030	возвратился
04011030003	04011030	Моисей
04011030004	04011030	в
04011030005	04011030	стан
04011030006	04011030	,
04011030007	04011030	он
04011030008	04011030	и
04011030009	04011030	старейшины
04011030010	04011030	Израилевы
04011030011	04011030	.
04011031001	04011031	И
04011031002	04011031	поднялся
04011031003	04011031	ветер
04011031004	04011031	от
04011031005	04011031	Господа
04011031006	04011031	,
04011031007	04011031	и
04011031008	04011031	принес
04011031009	04011031	от
04011031010	04011031	моря
04011031011	04011031	перепелов
04011031012	04011031	,
04011031013	04011031	и
04011031014	04011031	набросал
04011031015	04011031	их
04011031016	04011031	около
04011031017	04011031	стана
04011031018	04011031	,
04011031019	04011031	на
04011031020	04011031	путь
04011031021	04011031	дня
04011031022	04011031	по
04011031023	04011031	одну
04011031024	04011031	сторону
04011031025	04011031	и
04011031026	04011031	на
04011031027	04011031	путь
04011031028	04011031	дня
04011031029	04011031	по
04011031030	04011031	другую
04011031031	04011031	сторону
04011031032	04011031	около
04011031033	04011031	стана
04011031034	04011031	,
04011031035	04011031	на
04011031036	04011031	два
04011031037	04011031	почти
04011031038	04011031	локтя
04011031039	04011031	от
04011031040	04011031	земли
04011031041	04011031	.
04011032001	04011032	И
04011032002	04011032	встал
04011032003	04011032	народ
04011032004	04011032	,
04011032005	04011032	и
04011032006	04011032	весь
04011032007	04011032	тот
04011032008	04011032	день
04011032009	04011032	,
04011032010	04011032	и
04011032011	04011032	всю
04011032012	04011032	ночь
04011032013	04011032	,
04011032014	04011032	и
04011032015	04011032	весь
04011032016	04011032	следующий
04011032017	04011032	день
04011032018	04011032	собирали
04011032019	04011032	перепелов
04011032020	04011032	;
04011032021	04011032	и
04011032022	04011032	кто
04011032023	04011032	мало
04011032024	04011032	собирал
04011032025	04011032	,
04011032026	04011032	тот
04011032027	04011032	собрал
04011032028	04011032	десять
04011032029	04011032	хомеров
04011032030	04011032	;
04011032031	04011032	и
04011032032	04011032	разложили
04011032033	04011032	их
04011032034	04011032	для
04011032035	04011032	себя
04011032036	04011032	вокруг
04011032037	04011032	стана
04011032038	04011032	.
04011033001	04011033	Мясо
04011033002	04011033	еще
04011033003	04011033	было
04011033004	04011033	в
04011033005	04011033	зубах
04011033006	04011033	их
04011033007	04011033	и
04011033008	04011033	не
04011033009	04011033	было
04011033010	04011033	еще
04011033011	04011033	съедено
04011033012	04011033	,
04011033013	04011033	как
04011033014	04011033	гнев
04011033015	04011033	Господень
04011033016	04011033	возгорелся
04011033017	04011033	на
04011033018	04011033	народ
04011033019	04011033	,
04011033020	04011033	и
04011033021	04011033	поразил
04011033022	04011033	Господь
04011033023	04011033	народ
04011033024	04011033	весьма
04011033025	04011033	великою
04011033026	04011033	язвою
04011033027	04011033	.
04011034001	04011034	И
04011034002	04011034	нарекли
04011034003	04011034	имя
04011034004	04011034	месту
04011034005	04011034	сему
04011034006	04011034	:
04011034007	04011034	Киброт-Гаттаава
04011034008	04011034	,
04011034009	04011034	ибо
04011034010	04011034	там
04011034011	04011034	похоронили
04011034012	04011034	прихотливый
04011034013	04011034	народ
04011034014	04011034	.
04011035001	04011035	От
04011035002	04011035	Киброт-Гаттаавы
04011035003	04011035	двинулся
04011035004	04011035	народ
04011035005	04011035	в
04011035006	04011035	Асироф
04011035007	04011035	и
04011035008	04011035	остановился
04011035009	04011035	в
04011035010	04011035	Асирофе
04011035011	04011035	.
04012001001	04012001	И
04012001002	04012001	упрекали
04012001003	04012001	Мариам
04012001004	04012001	и
04012001005	04012001	Аарон
